id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5036,ANGELOPOLIS,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,2384,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5036,ANGELOPOLIS,Nacional,,997,TARJETAS NO MARCADAS,,,10,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5036,ANGELOPOLIS,Nacional,,998,VOTOS NULOS,,,26,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5036,ANGELOPOLIS,Nacional,,999,VOTOS EN BLANCO,,,89,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5038,ANGOSTURA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,276,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5038,ANGOSTURA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,2810,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5038,ANGOSTURA,Nacional,,997,TARJETAS NO MARCADAS,,,25,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5038,ANGOSTURA,Nacional,,998,VOTOS NULOS,,,86,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5038,ANGOSTURA,Nacional,,999,VOTOS EN BLANCO,,,143,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5040,ANORI,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,826,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5040,ANORI,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,2217,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5040,ANORI,Nacional,,997,TARJETAS NO MARCADAS,,,24,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5040,ANORI,Nacional,,998,VOTOS NULOS,,,38,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5040,ANORI,Nacional,,999,VOTOS EN BLANCO,,,220,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,1770,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,7737,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Nacional,,997,TARJETAS NO MARCADAS,,,56,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Nacional,,998,VOTOS NULOS,,,203,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Nacional,,999,VOTOS EN BLANCO,,,511,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5044,ANZA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,201,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5044,ANZA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,2609,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5044,ANZA,Nacional,,997,TARJETAS NO MARCADAS,,,11,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5044,ANZA,Nacional,,998,VOTOS NULOS,,,23,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5044,ANZA,Nacional,,999,VOTOS EN BLANCO,,,74,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5045,APARTADO,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,21476,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5045,APARTADO,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,19443,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5045,APARTADO,Nacional,,997,TARJETAS NO MARCADAS,,,85,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5045,APARTADO,Nacional,,998,VOTOS NULOS,,,585,0
