id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5036,ANGELOPOLIS,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,1560,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5036,ANGELOPOLIS,Nacional,,997,TARJETAS NO MARCADAS,,,16,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5036,ANGELOPOLIS,Nacional,,998,VOTOS NULOS,,,67,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5036,ANGELOPOLIS,Nacional,,999,VOTOS EN BLANCO,,,116,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5038,ANGOSTURA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,1220,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5038,ANGOSTURA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,2159,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5038,ANGOSTURA,Nacional,,997,TARJETAS NO MARCADAS,,,62,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5038,ANGOSTURA,Nacional,,998,VOTOS NULOS,,,158,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5038,ANGOSTURA,Nacional,,999,VOTOS EN BLANCO,,,129,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5040,ANORI,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,1251,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5040,ANORI,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,991,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5040,ANORI,Nacional,,997,TARJETAS NO MARCADAS,,,38,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5040,ANORI,Nacional,,998,VOTOS NULOS,,,46,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5040,ANORI,Nacional,,999,VOTOS EN BLANCO,,,119,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,3274,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,4720,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Nacional,,997,TARJETAS NO MARCADAS,,,73,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Nacional,,998,VOTOS NULOS,,,291,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Nacional,,999,VOTOS EN BLANCO,,,462,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5044,ANZA,Nacional,20050002,1,SANTOS,CALDERON,JUAN MANUEL,574,1
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5044,ANZA,Nacional,20130001,2,ZULUAGA,ESCOBAR,OSCAR IVAN,1764,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5044,ANZA,Nacional,,997,TARJETAS NO MARCADAS,,,24,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5044,ANZA,Nacional,,998,VOTOS NULOS,,,38,0
120140002,2014,Presidencia,Junio 15,5,ANTIOQUIA,5044,ANZA,Nacional,,999,VOTOS EN BLANCO,,,80,0
